target_type,wind_capacity_MW,pv_capacity_MW,total_capacity_MW,annual_NH3_t,annual_load_shed_MWh,annual_curtail_MWh,annual_curtailment_ratio,annual_unit_cost_yuan_per_t,annual_plant_utilization,feasible,objective_value,min_daily_NH3_t,max_daily_load_shed_MWh
production_autonomy,135.0,109.0,244.0,21233.975964,0.0,132420.2625,0.29557,4701.50925,0.819212,1,244.0,,
full_production_autonomy,135.0,109.0,244.0,21233.975964,0.0,132420.2625,0.29557,4701.50925,0.819212,0,244.0,,
basic_autonomy,135.0,114.0,249.0,21261.818602,0.0,138123.606,0.304167,4731.899399,0.820286,1,249.0,,
production_autonomy,135.0,114.0,249.0,21261.818602,0.0,138123.606,0.304167,4731.899399,0.820286,1,249.0,,
full_production_autonomy,135.0,114.0,249.0,21261.818602,0.0,138123.606,0.304167,4731.899399,0.820286,0,249.0,,
basic_autonomy,135.0,119.0,254.0,21288.625048,0.0,143841.2835,0.312567,4762.360681,0.82132,1,254.0,,
production_autonomy,135.0,119.0,254.0,21288.625048,0.0,143841.2835,0.312567,4762.360681,0.82132,1,254.0,,
full_production_autonomy,135.0,119.0,254.0,21288.625048,0.0,143841.2835,0.312567,4762.360681,0.82132,0,254.0,,
basic_autonomy,135.0,124.0,259.0,21315.191313,0.0,149562.2835,0.320755,4792.780559,0.822345,1,259.0,,
production_autonomy,135.0,124.0,259.0,21315.191313,0.0,149562.2835,0.320755,4792.780559,0.822345,1,259.0,,
full_production_autonomy,135.0,124.0,259.0,21315.191313,0.0,149562.2835,0.320755,4792.780559,0.822345,0,259.0,,
basic_autonomy,135.0,129.0,264.0,21339.625988,0.0,155312.7705,0.328795,4823.4399,0.823288,1,264.0,,
production_autonomy,135.0,129.0,264.0,21339.625988,0.0,155312.7705,0.328795,4823.4399,0.823288,1,264.0,,
full_production_autonomy,135.0,129.0,264.0,21339.625988,0.0,155312.7705,0.328795,4823.4399,0.823288,0,264.0,,
basic_autonomy,135.0,134.0,269.0,21362.426024,0.0,161085.87,0.336677,4854.272927,0.824168,1,269.0,,
production_autonomy,135.0,134.0,269.0,21362.426024,0.0,161085.87,0.336677,4854.272927,0.824168,1,269.0,,
full_production_autonomy,135.0,134.0,269.0,21362.426024,0.0,161085.87,0.336677,4854.272927,0.824168,0,269.0,,
basic_autonomy,135.0,139.0,274.0,21384.684759,0.0,166866.4575,0.344376,4885.121648,0.825026,1,274.0,,
production_autonomy,135.0,139.0,274.0,21384.684759,0.0,166866.4575,0.344376,4885.121648,0.825026,1,274.0,,
full_production_autonomy,135.0,139.0,274.0,21384.684759,0.0,166866.4575,0.344376,4885.121648,0.825026,0,274.0,,
basic_autonomy,135.0,144.0,279.0,21404.558819,0.0,172680.033,0.351952,4916.268102,0.825793,1,279.0,,
production_autonomy,135.0,144.0,279.0,21404.558819,0.0,172680.033,0.351952,4916.268102,0.825793,1,279.0,,
full_production_autonomy,135.0,144.0,279.0,21404.558819,0.0,172680.033,0.351952,4916.268102,0.825793,0,279.0,,
basic_autonomy,135.0,149.0,284.0,21424.25559,0.0,178496.061,0.359346,4947.383911,0.826553,1,284.0,,
production_autonomy,135.0,149.0,284.0,21424.25559,0.0,178496.061,0.359346,4947.383911,0.826553,1,284.0,,
full_production_autonomy,135.0,149.0,284.0,21424.25559,0.0,178496.061,0.359346,4947.383911,0.826553,0,284.0,,
basic_autonomy,135.0,154.0,289.0,21441.583843,0.0,184344.8535,0.366627,4978.808279,0.827222,1,289.0,,
production_autonomy,135.0,154.0,289.0,21441.583843,0.0,184344.8535,0.366627,4978.808279,0.827222,1,289.0,,
full_production_autonomy,135.0,154.0,289.0,21441.583843,0.0,184344.8535,0.366627,4978.808279,0.827222,0,289.0,,
basic_autonomy,135.0,159.0,294.0,21457.180627,0.0,190217.598,0.373781,5010.451618,0.827823,1,294.0,,
production_autonomy,135.0,159.0,294.0,21457.180627,0.0,190217.598,0.373781,5010.451618,0.827823,1,294.0,,
full_production_autonomy,135.0,159.0,294.0,21457.180627,0.0,190217.598,0.373781,5010.451618,0.827823,0,294.0,,
basic_autonomy,135.0,164.0,299.0,21472.740867,0.0,196090.848,0.380767,5042.054731,0.828424,1,299.0,,
production_autonomy,135.0,164.0,299.0,21472.740867,0.0,196090.848,0.380767,5042.054731,0.828424,1,299.0,,
full_production_autonomy,135.0,164.0,299.0,21472.740867,0.0,196090.848,0.380767,5042.054731,0.828424,0,299.0,,
basic_autonomy,135.0,169.0,304.0,21488.301108,0.0,201964.098,0.387589,5073.612075,0.829024,1,304.0,,
production_autonomy,135.0,169.0,304.0,21488.301108,0.0,201964.098,0.387589,5073.612075,0.829024,1,304.0,,
full_production_autonomy,135.0,169.0,304.0,21488.301108,0.0,201964.098,0.387589,5073.612075,0.829024,0,304.0,,
basic_autonomy,135.0,174.0,309.0,21503.318964,0.0,207844.851,0.394268,5105.210453,0.829603,1,309.0,,
production_autonomy,135.0,174.0,309.0,21503.318964,0.0,207844.851,0.394268,5105.210453,0.829603,1,309.0,,
full_production_autonomy,135.0,174.0,309.0,21503.318964,0.0,207844.851,0.394268,5105.210453,0.829603,0,309.0,,
basic_autonomy,135.0,179.0,314.0,21516.765072,0.0,213747.3465,0.400835,5137.018135,0.830122,1,314.0,,
production_autonomy,135.0,179.0,314.0,21516.765072,0.0,213747.3465,0.400835,5137.018135,0.830122,1,314.0,,
full_production_autonomy,135.0,179.0,314.0,21516.765072,0.0,213747.3465,0.400835,5137.018135,0.830122,0,314.0,,
basic_autonomy,135.0,184.0,319.0,21529.369735,0.0,219661.482,0.407276,5168.922924,0.830608,1,319.0,,
production_autonomy,135.0,184.0,319.0,21529.369735,0.0,219661.482,0.407276,5168.922924,0.830608,1,319.0,,
full_production_autonomy,135.0,184.0,319.0,21529.369735,0.0,219661.482,0.407276,5168.922924,0.830608,0,319.0,,
basic_autonomy,135.0,189.0,324.0,21541.846988,0.0,225577.38,0.413576,5200.811273,0.83109,1,324.0,,
production_autonomy,135.0,189.0,324.0,21541.846988,0.0,225577.38,0.413576,5200.811273,0.83109,1,324.0,,
full_production_autonomy,135.0,189.0,324.0,21541.846988,0.0,225577.38,0.413576,5200.811273,0.83109,0,324.0,,
basic_autonomy,135.0,194.0,329.0,21554.154217,0.0,231495.63,0.419741,5232.690825,0.831565,1,329.0,,
production_autonomy,135.0,194.0,329.0,21554.154217,0.0,231495.63,0.419741,5232.690825,0.831565,1,329.0,,
full_production_autonomy,135.0,194.0,329.0,21554.154217,0.0,231495.63,0.419741,5232.690825,0.831565,0,329.0,,
basic_autonomy,135.0,199.0,334.0,21566.421651,0.0,237414.4305,0.425772,5264.540629,0.832038,1,334.0,,
production_autonomy,135.0,199.0,334.0,21566.421651,0.0,237414.4305,0.425772,5264.540629,0.832038,1,334.0,,
full_production_autonomy,135.0,199.0,334.0,21566.421651,0.0,237414.4305,0.425772,5264.540629,0.832038,0,334.0,,
basic_autonomy,135.0,204.0,339.0,21578.048675,0.0,243342.09,0.431689,5296.461915,0.832486,1,339.0,,
production_autonomy,135.0,204.0,339.0,21578.048675,0.0,243342.09,0.431689,5296.461915,0.832486,1,339.0,,
full_production_autonomy,135.0,204.0,339.0,21578.048675,0.0,243342.09,0.431689,5296.461915,0.832486,0,339.0,,
basic_autonomy,135.0,209.0,344.0,21589.263759,0.0,249275.448,0.437489,5328.418667,0.832919,1,344.0,,
production_autonomy,135.0,209.0,344.0,21589.263759,0.0,249275.448,0.437489,5328.418667,0.832919,1,344.0,,
full_production_autonomy,135.0,209.0,344.0,21589.263759,0.0,249275.448,0.437489,5328.418667,0.832919,0,344.0,,
basic_autonomy,135.0,214.0,349.0,21599.496325,0.0,255222.3975,0.443191,5360.510208,0.833314,1,349.0,,
production_autonomy,135.0,214.0,349.0,21599.496325,0.0,255222.3975,0.443191,5360.510208,0.833314,1,349.0,,
full_production_autonomy,135.0,214.0,349.0,21599.496325,0.0,255222.3975,0.443191,5360.510208,0.833314,0,349.0,,
basic_autonomy,135.0,219.0,354.0,21609.088373,0.0,261178.2075,0.448788,5392.681767,0.833684,1,354.0,,
production_autonomy,135.0,219.0,354.0,21609.088373,0.0,261178.2075,0.448788,5392.681767,0.833684,1,354.0,,
full_production_autonomy,135.0,219.0,354.0,21609.088373,0.0,261178.2075,0.448788,5392.681767,0.833684,0,354.0,,
basic_autonomy,135.0,224.0,359.0,21618.522108,0.0,267136.2075,0.454273,5424.852292,0.834048,1,359.0,,
production_autonomy,135.0,224.0,359.0,21618.522108,0.0,267136.2075,0.454273,5424.852292,0.834048,1,359.0,,
full_production_autonomy,135.0,224.0,359.0,21618.522108,0.0,267136.2075,0.454273,5424.852292,0.834048,0,359.0,,
basic_autonomy,135.0,229.0,364.0,21627.955843,0.0,273094.2075,0.459646,5456.994752,0.834412,1,364.0,,
production_autonomy,135.0,229.0,364.0,21627.955843,0.0,273094.2075,0.459646,5456.994752,0.834412,1,364.0,,
full_production_autonomy,135.0,229.0,364.0,21627.955843,0.0,273094.2075,0.459646,5456.994752,0.834412,0,364.0,,
basic_autonomy,135.0,234.0,369.0,21636.881241,0.0,279059.2395,0.464922,5489.198965,0.834756,1,369.0,,
production_autonomy,135.0,234.0,369.0,21636.881241,0.0,279059.2395,0.464922,5489.198965,0.834756,1,369.0,,
full_production_autonomy,135.0,234.0,369.0,21636.881241,0.0,279059.2395,0.464922,5489.198965,0.834756,0,369.0,,
basic_autonomy,135.0,239.0,374.0,21645.664373,0.0,285026.2395,0.470094,5521.401949,0.835095,1,374.0,,
production_autonomy,135.0,239.0,374.0,21645.664373,0.0,285026.2395,0.470094,5521.401949,0.835095,1,374.0,,
full_production_autonomy,135.0,239.0,374.0,21645.664373,0.0,285026.2395,0.470094,5521.401949,0.835095,0,374.0,,
basic_autonomy,135.0,244.0,379.0,21654.447506,0.0,290993.2395,0.475164,5553.578809,0.835434,1,379.0,,
production_autonomy,135.0,244.0,379.0,21654.447506,0.0,290993.2395,0.475164,5553.578809,0.835434,1,379.0,,
full_production_autonomy,135.0,244.0,379.0,21654.447506,0.0,290993.2395,0.475164,5553.578809,0.835434,0,379.0,,
basic_autonomy,135.0,249.0,384.0,21662.947518,0.0,296964.156,0.480141,5585.780784,0.835762,1,384.0,,
production_autonomy,135.0,249.0,384.0,21662.947518,0.0,296964.156,0.480141,5585.780784,0.835762,1,384.0,,
full_production_autonomy,135.0,249.0,384.0,21662.947518,0.0,296964.156,0.480141,5585.780784,0.835762,0,384.0,,
basic_autonomy,135.0,254.0,389.0,21670.863181,0.0,302943.156,0.485033,5618.064018,0.836067,1,389.0,,
production_autonomy,135.0,254.0,389.0,21670.863181,0.0,302943.156,0.485033,5618.064018,0.836067,1,389.0,,
full_production_autonomy,135.0,254.0,389.0,21670.863181,0.0,302943.156,0.485033,5618.064018,0.836067,0,389.0,,
basic_autonomy,135.0,259.0,394.0,21678.688627,0.0,308923.404,0.489833,5650.340249,0.836369,1,394.0,,
production_autonomy,135.0,259.0,394.0,21678.688627,0.0,308923.404,0.489833,5650.340249,0.836369,1,394.0,,
full_production_autonomy,135.0,259.0,394.0,21678.688627,0.0,308923.404,0.489833,5650.340249,0.836369,0,394.0,,
basic_autonomy,135.0,264.0,399.0,21686.333205,0.0,314906.154,0.494545,5682.626673,0.836664,1,399.0,,
production_autonomy,135.0,264.0,399.0,21686.333205,0.0,314906.154,0.494545,5682.626673,0.836664,1,399.0,,
full_production_autonomy,135.0,264.0,399.0,21686.333205,0.0,314906.154,0.494545,5682.626673,0.836664,0,399.0,,
basic_autonomy,135.0,269.0,404.0,21693.977783,0.0,320888.904,0.499168,5714.890342,0.836959,1,404.0,,
production_autonomy,135.0,269.0,404.0,21693.977783,0.0,320888.904,0.499168,5714.890342,0.836959,1,404.0,,
full_production_autonomy,135.0,269.0,404.0,21693.977783,0.0,320888.904,0.499168,5714.890342,0.836959,0,404.0,,
basic_autonomy,135.0,274.0,409.0,21701.622361,0.0,326871.654,0.503704,5747.131281,0.837254,1,409.0,,
production_autonomy,135.0,274.0,409.0,21701.622361,0.0,326871.654,0.503704,5747.131281,0.837254,1,409.0,,
full_production_autonomy,135.0,274.0,409.0,21701.622361,0.0,326871.654,0.503704,5747.131281,0.837254,0,409.0,,
basic_autonomy,135.0,279.0,414.0,21709.191578,0.0,332855.4465,0.508157,5779.363787,0.837546,1,414.0,,
production_autonomy,135.0,279.0,414.0,21709.191578,0.0,332855.4465,0.508157,5779.363787,0.837546,1,414.0,,
full_production_autonomy,135.0,279.0,414.0,21709.191578,0.0,332855.4465,0.508157,5779.363787,0.837546,0,414.0,,
basic_autonomy,135.0,284.0,419.0,21716.153566,0.0,338847.639,0.512541,5811.689697,0.837815,1,419.0,,
production_autonomy,135.0,284.0,419.0,21716.153566,0.0,338847.639,0.512541,5811.689697,0.837815,1,419.0,,
full_production_autonomy,135.0,284.0,419.0,21716.153566,0.0,338847.639,0.512541,5811.689697,0.837815,0,419.0,,
basic_autonomy,135.0,289.0,424.0,21722.143229,0.0,344853.282,0.516865,5844.181827,0.838046,1,424.0,,
production_autonomy,135.0,289.0,424.0,21722.143229,0.0,344853.282,0.516865,5844.181827,0.838046,1,424.0,,
full_production_autonomy,135.0,289.0,424.0,21722.143229,0.0,344853.282,0.516865,5844.181827,0.838046,0,424.0,,
basic_autonomy,135.0,294.0,429.0,21728.052867,0.0,350860.032,0.521112,5876.671544,0.838274,1,429.0,,
production_autonomy,135.0,294.0,429.0,21728.052867,0.0,350860.032,0.521112,5876.671544,0.838274,1,429.0,,
full_production_autonomy,135.0,294.0,429.0,21728.052867,0.0,350860.032,0.521112,5876.671544,0.838274,0,429.0,,
basic_autonomy,135.0,299.0,434.0,21733.962506,0.0,356866.782,0.525284,5909.143594,0.838502,1,434.0,,
production_autonomy,135.0,299.0,434.0,21733.962506,0.0,356866.782,0.525284,5909.143594,0.838502,1,434.0,,
full_production_autonomy,135.0,299.0,434.0,21733.962506,0.0,356866.782,0.525284,5909.143594,0.838502,0,434.0,,
basic_autonomy,135.0,304.0,439.0,21739.872145,0.0,362873.532,0.529381,5941.597989,0.83873,1,439.0,,
production_autonomy,135.0,304.0,439.0,21739.872145,0.0,362873.532,0.529381,5941.597989,0.83873,1,439.0,,
full_production_autonomy,135.0,304.0,439.0,21739.872145,0.0,362873.532,0.529381,5941.597989,0.83873,0,439.0,,
basic_autonomy,135.0,309.0,444.0,21745.781783,0.0,368880.282,0.533406,5974.034745,0.838958,1,444.0,,
production_autonomy,135.0,309.0,444.0,21745.781783,0.0,368880.282,0.533406,5974.034745,0.838958,1,444.0,,
full_production_autonomy,135.0,309.0,444.0,21745.781783,0.0,368880.282,0.533406,5974.034745,0.838958,0,444.0,,
basic_autonomy,135.0,314.0,449.0,21751.691422,0.0,374887.032,0.537361,6006.453875,0.839186,1,449.0,,
production_autonomy,135.0,314.0,449.0,21751.691422,0.0,374887.032,0.537361,6006.453875,0.839186,1,449.0,,
full_production_autonomy,135.0,314.0,449.0,21751.691422,0.0,374887.032,0.537361,6006.453875,0.839186,0,449.0,,
basic_autonomy,135.0,319.0,454.0,21757.417807,0.0,380896.317,0.541251,6038.892211,0.839407,1,454.0,,
production_autonomy,135.0,319.0,454.0,21757.417807,0.0,380896.317,0.541251,6038.892211,0.839407,1,454.0,,
full_production_autonomy,135.0,319.0,454.0,21757.417807,0.0,380896.317,0.541251,6038.892211,0.839407,0,454.0,,
basic_autonomy,135.0,324.0,459.0,21762.893711,0.0,386909.067,0.545079,6071.364161,0.839618,1,459.0,,
production_autonomy,135.0,324.0,459.0,21762.893711,0.0,386909.067,0.545079,6071.364161,0.839618,1,459.0,,
full_production_autonomy,135.0,324.0,459.0,21762.893711,0.0,386909.067,0.545079,6071.364161,0.839618,0,459.0,,
basic_autonomy,135.0,329.0,464.0,21768.095386,0.0,392925.6105,0.548848,6103.875659,0.839818,1,464.0,,
production_autonomy,135.0,329.0,464.0,21768.095386,0.0,392925.6105,0.548848,6103.875659,0.839818,1,464.0,,
full_production_autonomy,135.0,329.0,464.0,21768.095386,0.0,392925.6105,0.548848,6103.875659,0.839818,0,464.0,,
basic_autonomy,135.0,334.0,469.0,21773.02912,0.0,398945.8605,0.552558,6136.426616,0.840009,1,469.0,,
production_autonomy,135.0,334.0,469.0,21773.02912,0.0,398945.8605,0.552558,6136.426616,0.840009,1,469.0,,
full_production_autonomy,135.0,334.0,469.0,21773.02912,0.0,398945.8605,0.552558,6136.426616,0.840009,0,469.0,,
basic_autonomy,135.0,339.0,474.0,21777.612614,0.0,404970.9555,0.556212,6169.035216,0.840186,1,474.0,,
production_autonomy,135.0,339.0,474.0,21777.612614,0.0,404970.9555,0.556212,6169.035216,0.840186,1,474.0,,
full_production_autonomy,135.0,339.0,474.0,21777.612614,0.0,404970.9555,0.556212,6169.035216,0.840186,0,474.0,,
basic_autonomy,135.0,344.0,479.0,21782.112614,0.0,410997.2055,0.559808,6201.647472,0.840359,1,479.0,,
production_autonomy,135.0,344.0,479.0,21782.112614,0.0,410997.2055,0.559808,6201.647472,0.840359,1,479.0,,
full_production_autonomy,135.0,344.0,479.0,21782.112614,0.0,410997.2055,0.559808,6201.647472,0.840359,0,479.0,,
basic_autonomy,135.0,349.0,484.0,21786.612614,0.0,417023.4555,0.563344,6234.246257,0.840533,1,484.0,,
production_autonomy,135.0,349.0,484.0,21786.612614,0.0,417023.4555,0.563344,6234.246257,0.840533,1,484.0,,
full_production_autonomy,135.0,349.0,484.0,21786.612614,0.0,417023.4555,0.563344,6234.246257,0.840533,0,484.0,,
basic_autonomy,135.0,354.0,489.0,21790.941289,0.0,423052.0755,0.566826,6266.867737,0.8407,1,489.0,,
production_autonomy,135.0,354.0,489.0,21790.941289,0.0,423052.0755,0.566826,6266.867737,0.8407,1,489.0,,
full_production_autonomy,135.0,354.0,489.0,21790.941289,0.0,423052.0755,0.566826,6266.867737,0.8407,0,489.0,,
basic_autonomy,135.0,359.0,494.0,21795.170205,0.0,429082.0755,0.570253,6299.49746,0.840863,1,494.0,,
production_autonomy,135.0,359.0,494.0,21795.170205,0.0,429082.0755,0.570253,6299.49746,0.840863,1,494.0,,
full_production_autonomy,135.0,359.0,494.0,21795.170205,0.0,429082.0755,0.570253,6299.49746,0.840863,0,494.0,,
basic_autonomy,140.0,64.0,204.0,21188.256289,0.0,89933.508,0.222115,4480.382975,0.817448,1,204.0,,
production_autonomy,140.0,64.0,204.0,21188.256289,0.0,89933.508,0.222115,4480.382975,0.817448,1,204.0,,
full_production_autonomy,140.0,64.0,204.0,21188.256289,0.0,89933.508,0.222115,4480.382975,0.817448,0,204.0,,
basic_autonomy,140.0,69.0,209.0,21237.803783,0.0,95336.601,0.231971,4508.22281,0.81936,1,209.0,,
production_autonomy,140.0,69.0,209.0,21237.803783,0.0,95336.601,0.231971,4508.22281,0.81936,1,209.0,,
full_production_autonomy,140.0,69.0,209.0,21237.803783,0.0,95336.601,0.231971,4508.22281,0.81936,0,209.0,,
basic_autonomy,140.0,74.0,214.0,21281.847614,0.0,100815.828,0.241722,4536.674805,0.821059,1,214.0,,
production_autonomy,140.0,74.0,214.0,21281.847614,0.0,100815.828,0.241722,4536.674805,0.821059,1,214.0,,
full_production_autonomy,140.0,74.0,214.0,21281.847614,0.0,100815.828,0.241722,4536.674805,0.821059,0,214.0,,
basic_autonomy,140.0,79.0,219.0,21323.225928,0.0,106331.928,0.251279,4565.371461,0.822655,1,219.0,,
production_autonomy,140.0,79.0,219.0,21323.225928,0.0,106331.928,0.251279,4565.371461,0.822655,1,219.0,,
full_production_autonomy,140.0,79.0,219.0,21323.225928,0.0,106331.928,0.251279,4565.371461,0.822655,0,219.0,,
basic_autonomy,140.0,84.0,224.0,21363.144723,0.0,111868.218,0.260613,4594.156882,0.824195,1,224.0,,
production_autonomy,140.0,84.0,224.0,21363.144723,0.0,111868.218,0.260613,4594.156882,0.824195,1,224.0,,
full_production_autonomy,140.0,84.0,224.0,21363.144723,0.0,111868.218,0.260613,4594.156882,0.824195,0,224.0,,
basic_autonomy,140.0,89.0,229.0,21401.660169,0.0,117423.921,0.26973,4623.028704,0.825681,1,229.0,,
production_autonomy,140.0,89.0,229.0,21401.660169,0.0,117423.921,0.26973,4623.028704,0.825681,1,229.0,,
full_production_autonomy,140.0,89.0,229.0,21401.660169,0.0,117423.921,0.26973,4623.028704,0.825681,0,229.0,,
basic_autonomy,140.0,94.0,234.0,21437.772723,0.0,123012.864,0.27867,4652.131276,0.827075,1,234.0,,
production_autonomy,140.0,94.0,234.0,21437.772723,0.0,123012.864,0.27867,4652.131276,0.827075,1,234.0,,
full_production_autonomy,140.0,94.0,234.0,21437.772723,0.0,123012.864,0.27867,4652.131276,0.827075,0,234.0,,
basic_autonomy,140.0,99.0,239.0,21472.146217,0.0,128625.864,0.287422,4681.38003,0.828401,1,239.0,,
production_autonomy,140.0,99.0,239.0,21472.146217,0.0,128625.864,0.287422,4681.38003,0.828401,1,239.0,,
full_production_autonomy,140.0,99.0,239.0,21472.146217,0.0,128625.864,0.287422,4681.38003,0.828401,0,239.0,,
basic_autonomy,140.0,104.0,244.0,21503.428699,0.0,134281.623,0.296032,4710.972686,0.829608,1,244.0,,
production_autonomy,140.0,104.0,244.0,21503.428699,0.0,134281.623,0.296032,4710.972686,0.829608,1,244.0,,
full_production_autonomy,140.0,104.0,244.0,21503.428699,0.0,134281.623,0.296032,4710.972686,0.829608,0,244.0,,
basic_autonomy,140.0,109.0,249.0,21531.079301,0.0,139987.623,0.304524,4740.997691,0.830674,1,249.0,,
production_autonomy,140.0,109.0,249.0,21531.079301,0.0,139987.623,0.304524,4740.997691,0.830674,1,249.0,,
full_production_autonomy,140.0,109.0,249.0,21531.079301,0.0,139987.623,0.304524,4740.997691,0.830674,0,249.0,,
basic_autonomy,140.0,114.0,254.0,21557.560771,0.0,145709.796,0.312828,4771.113977,0.831696,1,254.0,,
production_autonomy,140.0,114.0,254.0,21557.560771,0.0,145709.796,0.312828,4771.113977,0.831696,1,254.0,,
full_production_autonomy,140.0,114.0,254.0,21557.560771,0.0,145709.796,0.312828,4771.113977,0.831696,0,254.0,,
basic_autonomy,140.0,119.0,259.0,21583.860506,0.0,151434.483,0.320924,4801.182748,0.832711,1,259.0,,
production_autonomy,140.0,119.0,259.0,21583.860506,0.0,151434.483,0.320924,4801.182748,0.832711,1,259.0,,
full_production_autonomy,140.0,119.0,259.0,21583.860506,0.0,151434.483,0.320924,4801.182748,0.832711,0,259.0,,
basic_autonomy,140.0,124.0,264.0,21607.943855,0.0,157189.83,0.328877,4831.502821,0.83364,1,264.0,,
production_autonomy,140.0,124.0,264.0,21607.943855,0.0,157189.83,0.328877,4831.502821,0.83364,1,264.0,,
full_production_autonomy,140.0,124.0,264.0,21607.943855,0.0,157189.83,0.328877,4831.502821,0.83364,0,264.0,,
basic_autonomy,140.0,129.0,269.0,21629.556867,0.0,162979.35,0.336701,4862.120183,0.834474,1,269.0,,
